Temperature,Humidity,Soil_Quality,Crop_Type,NPK_Ratio,Fertility_Index,Crop_Yield
16.0242865,80,58,8,0.673076923,232,9.849277068
13.73035845,80,60.66666667,3,0.733333333,242.6666667,36.67530128
15.35435935,80,46.375,7,0.606060606,205.375,35.41627099
21.83373368,78.16626632,44.33333333,9,0.76744186,196.3333333,53.70885925
15.27815062,80,15.29166667,1,0.739336493,198.7916667,36.5962156
16.76143941,80,72.66666667,4,0.716535433,290.6666667,21.49267485
28.1175295,71.8824705,13.75,0,0.65,178.75,9.921657291
10.61854722,80,43.16666667,5,0.574468085,191.1666667,4.312724305
24.59508168,75.40491832,39.375,2,0.6875,174.375,41.20719594
10.87518749,80,54.25,6,0.722222222,240.25,0
8.758123127,80,58,8,0.673076923,232,0
25.896727,74.103273,22.83333333,3,0.790849673,159.8333333,24.65304105
17.83080678,80,63.66666667,7,0.578512397,254.6666667,61.40497284
20.7030761,79.2969239,22.83333333,9,0.790849673,159.8333333,41.80092045
21.08288948,78.91711052,66.66666667,1,0.724137931,266.6666667,96.6977281
21.42458392,78.57541608,42.58333333,4,0.802469136,188.5833333,44.65281103
4.778347619,80,60,0,0.636363636,240,0
8.140737746,80,43.16666667,5,0.574468085,191.1666667,0
14.21383639,80,25.33333333,2,0.661202186,177.3333333,26.33166185
22.22425144,77.77574856,54.25,6,0.722222222,240.25,73.77440137
4.031760369,80,42.29166667,8,0.705882353,187.2916667,0
9.898719864,80,22.83333333,3,0.790849673,159.8333333,0
26.37097822,73.62902178,46.375,7,0.606060606,205.375,27.52901737
10.58165626,80,60.66666667,9,0.733333333,242.6666667,5.554443826
16.82434,80,39.08333333,1,0.810810811,173.0833333,40.41247153
8.083841017,80,53.08333333,4,0.75,235.0833333,0
10.45656555,80,22.5,0,0.6875,157.5,2.257604444
10.92748704,80,13.58333333,5,0.559808612,176.5833333,5.817255341
18.28816846,80,39.375,2,0.6875,174.375,61.93479985
23.99869146,76.00130854,43.45833333,6,0.773809524,192.4583333,58.26218399
16.48100222,80,21.75,8,0.728476821,152.25,9.133853745
11.57222714,80,60.66666667,3,0.733333333,242.6666667,12.97849915
11.24549817,80,63.66666667,7,0.578512397,254.6666667,14.23436527
4.997119608,80,13.91666667,9,0.748691099,180.9166667,0
8.3247384,80,66.66666667,1,0.724137931,266.6666667,0
10.59625436,80,16.66666667,4,0.731601732,216.6666667,0
16.43729281,80,13.75,0,0.65,178.75,42.04862047
18.02868141,80,43.16666667,5,0.574468085,191.1666667,61.43876084
6.109875171,80,49.29166667,2,0.640776699,218.2916667,0
9.246062613,80,17.04166667,6,0.704166667,221.5416667,0
14.2232394,80,21.75,8,0.728476821,152.25,0
14.53700302,80,35.58333333,3,0.820895522,157.5833333,26.10186115
10.04402891,80,23.83333333,7,0.625,166.8333333,0.265333501
15.2995522,80,60.66666667,9,0.733333333,242.6666667,52.04977532
3.313518564,80,25.08333333,1,0.781065089,175.5833333,0
16.88941141,80,53.08333333,4,0.75,235.0833333,12.21090764
12.52348379,80,60,0,0.636363636,240,22.3544832
3.565075872,80,43.16666667,5,0.574468085,191.1666667,0
11.55791195,80,25.33333333,2,0.661202186,177.3333333,8.2044836
15.06234219,80,17.04166667,6,0.704166667,221.5416667,0.506189041
13.12698388,80,42.29166667,8,0.705882353,187.2916667,0
11.8163472,80,13.91666667,3,0.748691099,180.9166667,13.06651802
11.28150042,80,63.66666667,7,0.578512397,254.6666667,12.50729602
13.46317518,80,13.91666667,9,0.748691099,180.9166667,20.35866554
20.0736272,79.9263728,66.66666667,1,0.724137931,266.6666667,98.12495947
6.345069434,80,16.66666667,4,0.731601732,216.6666667,0
22.03706459,77.96293541,22.5,0,0.6875,157.5,43.05090358
12.86363709,80,34.41666667,5,0.616438356,152.4166667,17.95119795
15.44157275,80,25.33333333,2,0.661202186,177.3333333,31.55321259
12.6061874,80,43.45833333,6,0.773809524,192.4583333,0
13.98660162,80,33.83333333,8,0.757575758,149.8333333,0
10.58508009,80,22.83333333,3,0.790849673,159.8333333,2.766089366
18.75960655,80,23.83333333,7,0.625,166.8333333,50.95678479
11.55963333,80,13.91666667,9,0.748691099,180.9166667,8.84133208
9.895861568,80,48.70833333,1,0.757894737,215.7083333,0
23.58179249,76.41820751,27.33333333,4,0.772972973,191.3333333,68.85529795
15.68097931,80,60,0,0.636363636,240,44.53799205
16.50273724,80,22.16666667,5,0.592814371,155.1666667,35.7176391
22.29769087,77.70230913,67.66666667,2,0.611111111,270.6666667,71.26879064
14.85246201,80,27.91666667,6,0.744791667,195.4166667,0
20.6852943,79.3147057,42.29166667,8,0.705882353,187.2916667,41.38460322
14.2435048,80,13.91666667,3,0.748691099,180.9166667,22.34985737
12.93094941,80,63.66666667,7,0.578512397,254.6666667,28.69997277
10.71957564,80,44.33333333,9,0.76744186,196.3333333,5.54563078
22.58173733,77.41826267,25.08333333,1,0.781065089,175.5833333,45.71404329
15.68646938,80,53.08333333,4,0.75,235.0833333,5.396392052
14.41722957,80,43.75,0,0.666666667,193.75,30.70949448
10.91979,80,43.16666667,5,0.574468085,191.1666667,5.889397638
20.78666148,79.21333852,15.5,2,0.624454148,201.5,60.44027059
18.02674342,80,74.33333333,6,0.689393939,297.3333333,42.44482658
14.67944152,80,33.83333333,8,0.757575758,149.8333333,0
17.32131872,80,13.91666667,3,0.748691099,180.9166667,47.82654325
8.578140122,80,37.04166667,7,0.649350649,164.0416667,0
11.49736505,80,35.58333333,9,0.820895522,157.5833333,6.454339582
10.93538759,80,15.29166667,1,0.739336493,198.7916667,6.852511348
11.62031168,80,72.66666667,4,0.716535433,290.6666667,0
22.08417041,77.91582959,60,0,0.636363636,240,68.39492993
19.4769783,80,43.16666667,5,0.574468085,191.1666667,66.96867231
15.55810613,80,49.29166667,2,0.640776699,218.2916667,47.09187572
25.74119601,74.25880399,17.04166667,6,0.704166667,221.5416667,52.49206407
4.509062684,80,21.75,8,0.728476821,152.25,0
4.340966079,80,13.91666667,3,0.748691099,180.9166667,0
21.49959489,78.50040511,63.66666667,7,0.578512397,254.6666667,74.8098427
17.07913492,80,44.33333333,9,0.76744186,196.3333333,48.52665539
14.44968924,80,48.70833333,1,0.757894737,215.7083333,33.45075027
15.08958869,80,42.58333333,4,0.802469136,188.5833333,0.712465661
29.81106932,70.18893068,22.5,0,0.6875,157.5,1.139663373
11.85056881,80,34.41666667,5,0.616438356,152.4166667,12.21939457
24.14781298,75.85218702,67.66666667,2,0.611111111,270.6666667,55.10612393
14.83807763,80,17.04166667,6,0.704166667,221.5416667,0
8.64958533,80,42.29166667,8,0.705882353,187.2916667,0
16.44963779,80,22.83333333,3,0.790849673,159.8333333,33.65980515
25.43210858,74.56789142,23.83333333,7,0.625,166.8333333,26.12319208
17.01328491,80,13.91666667,9,0.748691099,180.9166667,42.74296957
11.72717529,80,39.08333333,1,0.810810811,173.0833333,12.35630757
8.351586963,80,27.33333333,4,0.772972973,191.3333333,0
11.1358327,80,43.75,0,0.666666667,193.75,9.223715475
15.95461866,80,13.58333333,5,0.559808612,176.5833333,33.20932827
13.94582641,80,15.5,2,0.624454148,201.5,24.81623245
8.945629834,80,17.04166667,6,0.704166667,221.5416667,0
13.63257883,80,21.75,8,0.728476821,152.25,0
17.54534025,80,22.83333333,3,0.790849673,159.8333333,44.14850496
19.95491932,80,63.66666667,7,0.578512397,254.6666667,93.80205307
10.23611422,80,22.83333333,9,0.790849673,159.8333333,1.32207737
15.09386262,80,15.29166667,1,0.739336493,198.7916667,38.00657546
21.04559905,78.95440095,16.66666667,4,0.731601732,216.6666667,38.40653074
16.36176244,80,22.5,0,0.6875,157.5,36.07755546
16.14984379,80,22.16666667,5,0.592814371,155.1666667,32.5820009
22.60762283,77.39237717,25.33333333,2,0.661202186,177.3333333,51.249647
12.69472493,80,74.33333333,6,0.689393939,297.3333333,0
9.566407187,80,21.75,8,0.728476821,152.25,0
5.736452326,80,60.66666667,3,0.733333333,242.6666667,0
13.32574635,80,63.66666667,7,0.578512397,254.6666667,28.77836246
13.07508731,80,13.91666667,9,0.748691099,180.9166667,19.37980052
15.80559444,80,66.66666667,1,0.724137931,266.6666667,56.87015577
17.37105056,80,53.08333333,4,0.75,235.0833333,16.97523779
10.33070316,80,13.75,0,0.65,178.75,1.813419661
12.07057004,80,22.16666667,5,0.592814371,155.1666667,13.34237045
15.88607977,80,25.33333333,2,0.661202186,177.3333333,35.1605262
14.3182382,80,43.45833333,6,0.773809524,192.4583333,0
11.47124433,80,21.75,8,0.728476821,152.25,0
22.01452392,77.98547608,60.66666667,3,0.733333333,242.6666667,77.87414238
17.1374966,80,46.375,7,0.606060606,205.375,50.99136012
20.02410846,79.97589154,35.58333333,9,0.820895522,157.5833333,53.54816024
26.38844463,73.61155537,25.08333333,1,0.781065089,175.5833333,17.98687876
20.69455306,79.30544694,42.58333333,4,0.802469136,188.5833333,36.38154893
12.65021063,80,60,0,0.636363636,240,24.66355761
15.66865963,80,13.58333333,5,0.559808612,176.5833333,30.62636572
14.45456051,80,39.375,2,0.6875,174.375,28.40427646
17.71827064,80,27.91666667,6,0.744791667,195.4166667,16.77671188
10.64918421,80,13.29166667,8,0.687830688,172.7916667,0
18.09870694,80,35.58333333,3,0.820895522,157.5833333,43.63852353
20.49578241,79.50421759,37.04166667,7,0.649350649,164.0416667,51.48628429
17.21140819,80,44.33333333,9,0.76744186,196.3333333,39.61218642
16.73480148,80,25.08333333,1,0.781065089,175.5833333,39.58652589
13.71814698,80,72.66666667,4,0.716535433,290.6666667,0
14.00423419,80,43.75,0,0.666666667,193.75,35.35747307
14.1506147,80,13.58333333,5,0.559808612,176.5833333,25.91631929
9.522650225,80,49.29166667,2,0.640776699,218.2916667,0
17.06975091,80,74.33333333,6,0.689393939,297.3333333,21.07321154
9.162164414,80,33.83333333,8,0.757575758,149.8333333,0
12.83910745,80,44.33333333,3,0.76744186,196.3333333,19.5066848
15.14169742,80,63.66666667,7,0.578512397,254.6666667,54.72494673
8.525340573,80,22.83333333,9,0.790849673,159.8333333,0
24.50444395,75.49555605,66.66666667,1,0.724137931,266.6666667,45.84429682
15.47115324,80,42.58333333,4,0.802469136,188.5833333,3.437920315
20.44165041,79.55834959,22.5,0,0.6875,157.5,54.03891414
14.87080928,80,22.16666667,5,0.592814371,155.1666667,27.44706044
4.318341442,80,39.375,2,0.6875,174.375,0
12.17819223,80,74.33333333,6,0.689393939,297.3333333,0
23.5202324,76.4797676,33.83333333,8,0.757575758,149.8333333,40.84980683
10.58634942,80,44.33333333,3,0.76744186,196.3333333,3.72262497
14.89437875,80,37.04166667,7,0.649350649,164.0416667,29.07336441
13.98148459,80,22.83333333,9,0.790849673,159.8333333,18.11837134
21.25926627,78.74073373,66.66666667,1,0.724137931,266.6666667,90.38949755
11.53157305,80,42.58333333,4,0.802469136,188.5833333,0
23.41453672,76.58546328,13.75,0,0.65,178.75,37.64763369
13.14651042,80,22.16666667,5,0.592814371,155.1666667,17.66146505
13.99026966,80,49.29166667,2,0.640776699,218.2916667,23.95953097
11.0230816,80,74.33333333,6,0.689393939,297.3333333,0
20.30076957,79.69923043,33.83333333,8,0.757575758,149.8333333,28.30390548
6.270154838,80,35.58333333,3,0.820895522,157.5833333,0
16.69891511,80,14.58333333,7,0.590909091,189.5833333,42.89131091
22.49092562,77.50907438,60.66666667,9,0.733333333,242.6666667,64.22324998
7.301570832,80,66.66666667,1,0.724137931,266.6666667,0
8.02132247,80,16.66666667,4,0.731601732,216.6666667,0
20.88820809,79.11179191,60,0,0.636363636,240,85.64774029
16.66972524,80,22.16666667,5,0.592814371,155.1666667,37.45358848
19.30042534,80,25.33333333,2,0.661202186,177.3333333,58.36702674
24.31513924,75.68486076,17.04166667,6,0.704166667,221.5416667,64.00603739
12.15999221,80,42.29166667,8,0.705882353,187.2916667,0
20.95999458,79.04000542,13.91666667,3,0.748691099,180.9166667,54.61850311
20.42080508,79.57919492,14.58333333,7,0.590909091,189.5833333,62.61705973
13.11005127,80,35.58333333,9,0.820895522,157.5833333,19.09210266
16.30928604,80,25.08333333,1,0.781065089,175.5833333,37.37278053
11.74913864,80,42.58333333,4,0.802469136,188.5833333,0
16.02309113,80,13.75,0,0.65,178.75,25.16756916
14.59789051,80,34.41666667,5,0.616438356,152.4166667,27.42689803
10.44323299,80,25.33333333,2,0.661202186,177.3333333,2.573967856
15.33245331,80,27.91666667,6,0.744791667,195.4166667,2.060881873
18.05282138,80,33.83333333,8,0.757575758,149.8333333,16.84233192
21.87443046,78.12556954,60.66666667,3,0.733333333,242.6666667,81.05834884
13.16261399,80,37.04166667,7,0.649350649,164.0416667,17.61866816
17.85765348,80,13.91666667,9,0.748691099,180.9166667,40.78684791
12.63408447,80,39.08333333,1,0.810810811,173.0833333,14.6954655
14.80330022,80,16.66666667,4,0.731601732,216.6666667,0
7.619012796,80,35,0,0.714285714,155,0
16.64281558,80,34.41666667,5,0.616438356,152.4166667,32.43606487
9.647459327,80,25.33333333,2,0.661202186,177.3333333,0
22.1271664,77.8728336,17.04166667,6,0.704166667,221.5416667,56.61216715
7.669701648,80,58,8,0.673076923,232,0
8.92031091,80,13.91666667,3,0.748691099,180.9166667,0
5.872439455,80,37.04166667,7,0.649350649,164.0416667,0
20.56946292,79.43053708,13.91666667,9,0.748691099,180.9166667,62.25366308
6.200345948,80,25.08333333,1,0.781065089,175.5833333,0
18.20313634,80,27.33333333,4,0.772972973,191.3333333,23.69812786
13.58692532,80,35,0,0.714285714,155,18.07672472
11.93373093,80,34.41666667,5,0.616438356,152.4166667,12.4105221
9.389247193,80,39.375,2,0.6875,174.375,0
25.22457234,74.77542766,17.04166667,6,0.704166667,221.5416667,61.92200734
12.34995919,80,13.29166667,8,0.687830688,172.7916667,0
8.869820397,80,22.83333333,3,0.790849673,159.8333333,0
16.19427273,80,46.375,7,0.606060606,205.375,50.00650926
16.24367537,80,13.91666667,9,0.748691099,180.9166667,33.61891369
13.87293452,80,15.29166667,1,0.739336493,198.7916667,21.64799162
10.06532693,80,53.08333333,4,0.75,235.0833333,0
11.73275663,80,22.5,0,0.6875,157.5,10.42196276
14.00921211,80,22.16666667,5,0.592814371,155.1666667,18.50369434
13.77835078,80,15.5,2,0.624454148,201.5,23.24536196
15.68155648,80,54.25,6,0.722222222,240.25,5.864047431
13.2761671,80,33.83333333,8,0.757575758,149.8333333,0
14.6791048,80,44.33333333,3,0.76744186,196.3333333,39.44933579
12.32030877,80,46.375,7,0.606060606,205.375,16.18770149
14.43424133,80,35.58333333,9,0.820895522,157.5833333,26.60075368
7.393261764,80,25.08333333,1,0.781065089,175.5833333,0
11.45486674,80,16.66666667,4,0.731601732,216.6666667,0
11.48763021,80,60,0,0.636363636,240,13.22644685
14.74143444,80,43.16666667,5,0.574468085,191.1666667,33.88212308
20.6604844,79.3395156,15.5,2,0.624454148,201.5,68.42227957
4.389332937,80,74.33333333,6,0.689393939,297.3333333,0
14.27327343,80,42.29166667,8,0.705882353,187.2916667,0
12.74486941,80,44.33333333,3,0.76744186,196.3333333,19.37567533
20.14580414,79.85419586,37.04166667,7,0.649350649,164.0416667,59.97195439
5.822147616,80,13.91666667,9,0.748691099,180.9166667,0
13.17472484,80,15.29166667,1,0.739336493,198.7916667,18.49963353
12.61510305,80,27.33333333,4,0.772972973,191.3333333,0
18.52549868,80,13.75,0,0.65,178.75,45.23540912
13.73697135,80,22.16666667,5,0.592814371,155.1666667,17.48063552
22.24664304,77.75335696,67.66666667,2,0.611111111,270.6666667,63.33702765
16.50420946,80,74.33333333,6,0.689393939,297.3333333,18.30710489
17.97552038,80,33.83333333,8,0.757575758,149.8333333,18.98673784
18.07544492,80,35.58333333,3,0.820895522,157.5833333,39.30133518
12.90398265,80,63.66666667,7,0.578512397,254.6666667,26.10132916
13.82124848,80,60.66666667,9,0.733333333,242.6666667,34.58134998
25.36150561,74.63849439,39.08333333,1,0.810810811,173.0833333,27.34388604
16.54056858,80,16.66666667,4,0.731601732,216.6666667,9.959414731
17.38087005,80,35,0,0.714285714,155,47.94655393
5.409596676,80,22.16666667,5,0.592814371,155.1666667,0
23.68836191,76.31163809,25.33333333,2,0.661202186,177.3333333,38.52772289
3.715173078,80,74.33333333,6,0.689393939,297.3333333,0
22.97614023,77.02385977,13.29166667,8,0.687830688,172.7916667,36.55198333
15.35324704,80,44.33333333,3,0.76744186,196.3333333,36.64185696
16.22378901,80,63.66666667,7,0.578512397,254.6666667,52.93662417
16.63190504,80,22.83333333,9,0.790849673,159.8333333,36.48419333
16.05690327,80,66.66666667,1,0.724137931,266.6666667,65.63491613
12.78614222,80,16.66666667,4,0.731601732,216.6666667,0
26.95267739,73.04732261,22.5,0,0.6875,157.5,15.50954185
17.83028729,80,34.41666667,5,0.616438356,152.4166667,40.29893492
15.70254452,80,25.33333333,2,0.661202186,177.3333333,30.02212343
10.62714267,80,17.04166667,6,0.704166667,221.5416667,0
21.19645107,78.80354893,21.75,8,0.728476821,152.25,35.12266659
10.1183034,80,35.58333333,3,0.820895522,157.5833333,0.659176143
22.1782236,77.8217764,37.04166667,7,0.649350649,164.0416667,49.26486845
4.986299324,80,60.66666667,9,0.733333333,242.6666667,0
13.14921876,80,15.29166667,1,0.739336493,198.7916667,18.93398479
14.29120338,80,72.66666667,4,0.716535433,290.6666667,0
17.12781961,80,22.5,0,0.6875,157.5,39.70543707
17.67887519,80,13.58333333,5,0.559808612,176.5833333,45.51900513
12.25895932,80,67.66666667,2,0.611111111,270.6666667,25.79830135
15.81042846,80,27.91666667,6,0.744791667,195.4166667,4.551523167
17.24856304,80,21.75,8,0.728476821,152.25,13.36137051
12.01835492,80,60.66666667,3,0.733333333,242.6666667,16.14522679
19.22973962,80,46.375,7,0.606060606,205.375,64.18868794
17.87360158,80,60.66666667,9,0.733333333,242.6666667,69.04847165
17.28885321,80,39.08333333,1,0.810810811,173.0833333,56.7501966
9.283421868,80,16.66666667,4,0.731601732,216.6666667,0
15.00377546,80,43.75,0,0.666666667,193.75,32.70171506
22.45928466,77.54071534,22.16666667,5,0.592814371,155.1666667,39.5712114
20.92817354,79.07182646,67.66666667,2,0.611111111,270.6666667,94.21340037
20.29092351,79.70907649,74.33333333,6,0.689393939,297.3333333,57.29431831
9.644638966,80,13.29166667,8,0.687830688,172.7916667,0
10.17228972,80,22.83333333,3,0.790849673,159.8333333,0.924643109
16.56490171,80,23.83333333,7,0.625,166.8333333,41.06426693
3.009184524,80,13.91666667,9,0.748691099,180.9166667,0
25.56044664,74.43955336,66.66666667,1,0.724137931,266.6666667,47.82577098
16.33526078,80,53.08333333,4,0.75,235.0833333,12.5320134
18.88779245,80,22.5,0,0.6875,157.5,51.84480154
9.031368779,80,43.16666667,5,0.574468085,191.1666667,0
13.00571801,80,15.5,2,0.624454148,201.5,19.68900558
12.97206322,80,17.04166667,6,0.704166667,221.5416667,0
9.744790249,80,21.75,8,0.728476821,152.25,0
11.31441707,80,44.33333333,3,0.76744186,196.3333333,8.990234494
14.12924746,80,14.58333333,7,0.590909091,189.5833333,23.75983825
18.33012428,80,13.91666667,9,0.748691099,180.9166667,44.18066619
8.840706445,80,48.70833333,1,0.757894737,215.7083333,0
13.82287688,80,16.66666667,4,0.731601732,216.6666667,0
6.250112336,80,60,0,0.636363636,240,0
12.77790225,80,13.58333333,5,0.559808612,176.5833333,15.94609
18.21739073,80,49.29166667,2,0.640776699,218.2916667,75.1041588
17.89581471,80,74.33333333,6,0.689393939,297.3333333,30.55881566
16.60038781,80,42.29166667,8,0.705882353,187.2916667,11.60526242
20.44880849,79.55119151,44.33333333,3,0.76744186,196.3333333,69.78679336
23.34720334,76.65279666,46.375,7,0.606060606,205.375,52.33233191
20.57923637,79.42076363,60.66666667,9,0.733333333,242.6666667,71.62158982
14.68212861,80,66.66666667,1,0.724137931,266.6666667,44.22859664
17.71252115,80,16.66666667,4,0.731601732,216.6666667,19.90461842
18.16011612,80,60,0,0.636363636,240,77.88507532
15.41873391,80,43.16666667,5,0.574468085,191.1666667,41.03597995
5.857990331,80,67.66666667,2,0.611111111,270.6666667,0
14.89500872,80,43.45833333,6,0.773809524,192.4583333,0
17.474356,80,58,8,0.673076923,232,22.87734
18.9378098,80,13.91666667,3,0.748691099,180.9166667,53.7527049
15.82642197,80,63.66666667,7,0.578512397,254.6666667,62.01518089
17.10973142,80,13.91666667,9,0.748691099,180.9166667,35.12562249
16.61529648,80,39.08333333,1,0.810810811,173.0833333,40.40815035
14.37969661,80,27.33333333,4,0.772972973,191.3333333,0
9.264649272,80,35,0,0.714285714,155,0
16.05562388,80,13.58333333,5,0.559808612,176.5833333,33.33921831
15.12836158,80,49.29166667,2,0.640776699,218.2916667,38.10593448
14.36186911,80,17.04166667,6,0.704166667,221.5416667,0
15.06174845,80,21.75,8,0.728476821,152.25,0.389704309
20.00935207,79.99064793,35.58333333,3,0.820895522,157.5833333,47.83121209
13.20776905,80,14.58333333,7,0.590909091,189.5833333,14.84506232
17.56837608,80,22.83333333,9,0.790849673,159.8333333,41.78421835
11.86481745,80,66.66666667,1,0.724137931,266.6666667,19.09697025
11.60980068,80,42.58333333,4,0.802469136,188.5833333,0
7.03137072,80,13.75,0,0.65,178.75,0
16.21231486,80,59.33333333,5,0.547826087,237.3333333,47.04872647
20.79282746,79.20717254,39.375,2,0.6875,174.375,65.66181563
20.46031896,79.53968104,17.04166667,6,0.704166667,221.5416667,37.27509789
10.26418933,80,58,8,0.673076923,232,0
14.84703468,80,60.66666667,3,0.733333333,242.6666667,50.21002466
17.36598292,80,37.04166667,7,0.649350649,164.0416667,44.8375316
23.62759702,76.37240298,22.83333333,9,0.790849673,159.8333333,34.95805973
17.11305787,80,48.70833333,1,0.757894737,215.7083333,55.1653668
17.18383876,80,27.33333333,4,0.772972973,191.3333333,14.08696802
14.51819357,80,60,0,0.636363636,240,33.58183254
13.38175478,80,13.58333333,5,0.559808612,176.5833333,21.07205204
14.35104585,80,15.5,2,0.624454148,201.5,26.40560156
16.63416105,80,43.45833333,6,0.773809524,192.4583333,11.66912743
19.92284923,80,58,8,0.673076923,232,48.05111442
19.39531154,80,35.58333333,3,0.820895522,157.5833333,58.74291284
11.31324321,80,14.58333333,7,0.590909091,189.5833333,7.142290427
16.69932317,80,35.58333333,9,0.820895522,157.5833333,39.06010285
15.08252228,80,25.08333333,1,0.781065089,175.5833333,27.77491505
17.70513444,80,42.58333333,4,0.802469136,188.5833333,16.94171744
19.25456915,80,22.5,0,0.6875,157.5,50.1839176
17.26561554,80,43.16666667,5,0.574468085,191.1666667,48.14577145
11.59852082,80,67.66666667,2,0.611111111,270.6666667,14.80920294
17.89099867,80,54.25,6,0.722222222,240.25,20.5301716
14.43181574,80,33.83333333,8,0.757575758,149.8333333,0
19.77321061,80,13.91666667,3,0.748691099,180.9166667,51.92062064
21.58439919,78.41560081,37.04166667,7,0.649350649,164.0416667,42.85530701
14.11577068,80,44.33333333,9,0.76744186,196.3333333,24.20746059
16.9615911,80,25.08333333,1,0.781065089,175.5833333,49.7059348
14.69859625,80,27.33333333,4,0.772972973,191.3333333,0
3.866192375,80,13.75,0,0.65,178.75,0
12.12733556,80,59.33333333,5,0.547826087,237.3333333,22.52716656
10.76013243,80,39.375,2,0.6875,174.375,5.820824074
14.23989507,80,74.33333333,6,0.689393939,297.3333333,0
12.24420274,80,42.29166667,8,0.705882353,187.2916667,0
21.48615177,78.51384823,13.91666667,3,0.748691099,180.9166667,47.34768587
14.97031787,80,37.04166667,7,0.649350649,164.0416667,30.01594982
24.34016462,75.65983538,13.91666667,9,0.748691099,180.9166667,35.39910378
11.22697809,80,48.70833333,1,0.757894737,215.7083333,9.745017523
15.49263012,80,42.58333333,4,0.802469136,188.5833333,3.422530047
28.49020228,71.50979772,43.75,0,0.666666667,193.75,10.08758557
9.541252854,80,13.58333333,5,0.559808612,176.5833333,0
19.44520886,80,49.29166667,2,0.640776699,218.2916667,73.28740939
17.20159061,80,74.33333333,6,0.689393939,297.3333333,22.70173697
20.396516,79.603484,13.29166667,8,0.687830688,172.7916667,38.6341504
14.09054805,80,60.66666667,3,0.733333333,242.6666667,32.57195175
19.36797827,80,63.66666667,7,0.578512397,254.6666667,89.46201536
16.06149809,80,22.83333333,9,0.790849673,159.8333333,32.20746938
10.45173987,80,25.08333333,1,0.781065089,175.5833333,2.450745762
10.70068765,80,53.08333333,4,0.75,235.0833333,0
19.73309975,80,13.75,0,0.65,178.75,62.56511514
20.17712717,79.82287283,59.33333333,5,0.547826087,237.3333333,86.69201168
15.27843739,80,67.66666667,2,0.611111111,270.6666667,61.90702952
10.95840231,80,27.91666667,6,0.744791667,195.4166667,0
12.06605596,80,33.83333333,8,0.757575758,149.8333333,0
12.70601175,80,13.91666667,3,0.748691099,180.9166667,14.77674896
12.51320673,80,14.58333333,7,0.590909091,189.5833333,14.85702543
15.47088235,80,13.91666667,9,0.748691099,180.9166667,31.29138586
17.75563302,80,15.29166667,1,0.739336493,198.7916667,45.98439831
8.756285233,80,53.08333333,4,0.75,235.0833333,0
20.62635476,79.37364524,35,0,0.714285714,155,46.41491301
10.7137405,80,13.58333333,5,0.559808612,176.5833333,4.061529913
18.45066888,80,25.33333333,2,0.661202186,177.3333333,53.76441157
20.2001336,79.7998664,74.33333333,6,0.689393939,297.3333333,57.27812389
19.64036003,80,21.75,8,0.728476821,152.25,21.15434243
22.03755207,77.96244793,60.66666667,3,0.733333333,242.6666667,68.00128186
16.37876534,80,37.04166667,7,0.649350649,164.0416667,37.32865318
15.10702023,80,44.33333333,9,0.76744186,196.3333333,34.18660667
18.40976941,80,48.70833333,1,0.757894737,215.7083333,65.47573237
18.32276207,80,27.33333333,4,0.772972973,191.3333333,20.99445263
12.59820164,80,13.75,0,0.65,178.75,13.36807129
14.38811883,80,22.16666667,5,0.592814371,155.1666667,26.64347207
12.59361194,80,25.33333333,2,0.661202186,177.3333333,17.41178159
15.90022975,80,74.33333333,6,0.689393939,297.3333333,8.558976753
12.966575,80,21.75,8,0.728476821,152.25,0
20.63723214,79.36276786,44.33333333,3,0.76744186,196.3333333,67.60702252
23.42439299,76.57560701,23.83333333,7,0.625,166.8333333,42.0553387
13.30121449,80,35.58333333,9,0.820895522,157.5833333,15.57809026
13.35312452,80,66.66666667,1,0.724137931,266.6666667,38.55654713
15.13343025,80,16.66666667,4,0.731601732,216.6666667,1.163298399
17.75757934,80,43.75,0,0.666666667,193.75,65.56406892
14.97189153,80,43.16666667,5,0.574468085,191.1666667,35.22874324
18.5128973,80,25.33333333,2,0.661202186,177.3333333,55.97099582
13.39915246,80,54.25,6,0.722222222,240.25,0
11.86122507,80,58,8,0.673076923,232,0
25.79317458,74.20682542,35.58333333,3,0.820895522,157.5833333,24.67084802
13.57462129,80,63.66666667,7,0.578512397,254.6666667,32.23975181
18.31043475,80,35.58333333,9,0.820895522,157.5833333,52.43629556
10.36652071,80,66.66666667,1,0.724137931,266.6666667,2.828436502
5.251774029,80,27.33333333,4,0.772972973,191.3333333,0
14.59315038,80,35,0,0.714285714,155,29.57400313
20.91120195,79.08879805,34.41666667,5,0.616438356,152.4166667,51.08215591
16.60844685,80,15.5,2,0.624454148,201.5,51.44608959
12.35774501,80,54.25,6,0.722222222,240.25,0
15.80487749,80,21.75,8,0.728476821,152.25,4.039806773
14.79476074,80,22.83333333,3,0.790849673,159.8333333,28.25727061
21.49750384,78.50249616,46.375,7,0.606060606,205.375,64.35397792
18.53466663,80,35.58333333,9,0.820895522,157.5833333,38.41852398
9.418982755,80,39.08333333,1,0.810810811,173.0833333,0
15.5713817,80,27.33333333,4,0.772972973,191.3333333,4.056614159
19.89326478,80,22.5,0,0.6875,157.5,43.31542534
20.48709378,79.51290622,22.16666667,5,0.592814371,155.1666667,54.80071174
18.34250576,80,39.375,2,0.6875,174.375,51.55974861
